federal_offense,misdemeanor,total,detained_or_awaiting_trial,felony,snapshot_date,id,source_url,source_url1
0,107,402,243,52,2012-07-31,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,40,351,288,23,2013-07-31,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,22,113,79,10,2013-07-31,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,47,36,4,2013-07-31,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,81,62,14,2013-07-31,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
86,58,459,265,50,2013-07-31,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,178,152,16,2013-07-31,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,27,69,39,3,2013-07-31,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,30,116,81,3,2013-07-31,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,22,89,60,6,2013-07-31,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,66,54,4,2013-07-31,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,23,16,4,2013-07-31,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,78,255,160,17,2013-07-31,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,65,54,5,2013-07-31,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,66,241,160,13,2013-07-31,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,55,42,2,2013-07-31,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,33,103,66,3,2013-07-31,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,54,293,229,9,2013-07-31,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,201,158,20,2013-07-31,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,5,81,69,5,2013-07-31,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,11,31,15,3,2013-07-31,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,39,155,69,47,2013-07-31,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,131,81,20,2013-07-31,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,56,55,0,2013-07-31,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,79,293,168,45,2013-07-31,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,95,16,59,2013-07-31,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,139,101,24,2013-07-31,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,27,131,101,3,2013-07-31,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,56,240,182,2,2013-07-31,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,127,58,52,2013-07-31,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,10,189,110,67,2013-07-31,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,24,180,147,9,2013-07-31,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,111,38,56,2013-07-31,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,28,10,13,2013-07-31,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,12,56,42,1,2013-07-31,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,18,110,85,0,2013-07-31,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,35,222,179,8,2013-07-31,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,37,29,5,2013-07-31,8989,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,6,140,110,22,2013-07-31,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,87,0,87,2013-07-31,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,129,112,12,2013-07-31,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,16,65,46,3,2013-07-31,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,31,129,94,4,2013-07-31,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,148,129,0,2013-07-31,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,119,78,11,2013-07-31,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,31,170,123,16,2013-07-31,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,89,345,236,20,2013-07-31,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,32,307,271,4,2013-07-31,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,0,80,77,0,2013-07-31,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,15,73,51,0,2013-07-31,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,35,174,129,10,2013-07-31,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,18,12,4,2013-07-31,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
51,11,163,92,9,2013-07-31,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,136,102,14,2013-07-31,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,44,39,1,2013-07-31,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,19,141,113,8,2013-07-31,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,72,204,112,20,2013-07-31,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,0,149,127,21,2013-07-31,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,76,182,104,2,2013-07-31,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,90,480,366,24,2013-07-31,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,198,794,559,37,2013-07-31,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,141,155,0,14,2013-07-31,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,185,166,11,2013-07-31,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,111,93,6,2013-07-31,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,121,87,20,2013-07-31,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,17,15,0,2013-07-31,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,150,634,447,37,2013-07-31,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,143,652,418,91,2013-07-31,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,36,159,109,14,2013-07-31,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,41,32,4,2013-07-31,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
13,8,87,64,2,2013-07-31,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,6,27,14,2,2013-07-31,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,110,251,121,20,2013-07-31,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,106,79,7,2013-07-31,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,104,88,4,2013-07-31,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
6,56,197,120,15,2013-07-31,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,89,326,226,11,2013-07-31,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,77,340,230,32,2013-07-31,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2013.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,26,342,292,24,2014-07-31,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,22,135,97,15,2014-07-31,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,69,46,8,2014-07-31,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,88,75,8,2014-07-31,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
103,63,480,279,35,2014-07-31,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,144,121,17,2014-07-31,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,15,49,27,6,2014-07-31,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2014.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
